motorId,samples
5f4294d200023100000003af,"[{""time"": 0.007, ""thrust"": 1574.366}, {""time"": 0.012, ""thrust"": 1038.184}, {""time"": 0.017, ""thrust"": 1476.101}, {""time"": 0.024, ""thrust"": 1083.044}, {""time"": 0.029, ""thrust"": 1365.02}, {""time"": 0.034, ""thrust"": 1117.223}, {""time"": 0.041, ""thrust"": 1266.756}, {""time"": 0.046, ""thrust"": 1162.083}, {""time"": 0.049, ""thrust"": 1226.168}, {""time"": 0.069, ""thrust"": 1159.947}, {""time"": 0.107, ""thrust"": 1130.04}, {""time"": 0.151, ""thrust"": 1108.678}, {""time"": 0.21, ""thrust"": 1100.134}, {""time"": 0.274, ""thrust"": 1102.27}, {""time"": 0.332, ""thrust"": 1102.27}, {""time"": 0.432, ""thrust"": 1115.087}, {""time"": 0.523, ""thrust"": 1119.359}, {""time"": 0.611, ""thrust"": 1132.176}, {""time"": 0.674, ""thrust"": 1140.721}, {""time"": 0.766, ""thrust"": 1149.266}, {""time"": 0.881, ""thrust"": 1159.947}, {""time"": 0.979, ""thrust"": 1179.172}, {""time"": 1.141, ""thrust"": 1191.989}, {""time"": 1.257, ""thrust"": 1189.853}, {""time"": 1.379, ""thrust"": 1191.989}, {""time"": 1.504, ""thrust"": 1202.67}, {""time"": 1.599, ""thrust"": 1211.215}, {""time"": 1.67, ""thrust"": 1232.577}, {""time"": 1.744, ""thrust"": 1249.666}, {""time"": 1.772, ""thrust"": 1226.168}, {""time"": 1.802, ""thrust"": 1155.674}, {""time"": 1.841, ""thrust"": 993.324}, {""time"": 1.888, ""thrust"": 736.983}, {""time"": 1.944, ""thrust"": 455.007}, {""time"": 2.002, ""thrust"": 267.023}, {""time"": 2.065, ""thrust"": 128.171}, {""time"": 2.11, ""thrust"": 68.358}, {""time"": 2.149, ""thrust"": 34.179}, {""time"": 2.198, ""thrust"": 0.0}]"
5f4294d200023100000003b0,"[{""time"": 0.056, ""thrust"": 22.706}, {""time"": 0.102, ""thrust"": 34.315}, {""time"": 0.134, ""thrust"": 36.363}, {""time"": 0.2, ""thrust"": 36.876}, {""time"": 0.3, ""thrust"": 36.705}, {""time"": 0.4, ""thrust"": 37.217}, {""time"": 0.5, ""thrust"": 38.241}, {""time"": 0.6, ""thrust"": 37.9}, {""time"": 0.7, ""thrust"": 37.9}, {""time"": 0.8, ""thrust"": 37.217}, {""time"": 0.9, ""thrust"": 36.363}, {""time"": 1.0, ""thrust"": 35.168}, {""time"": 1.1, ""thrust"": 33.291}, {""time"": 1.175, ""thrust"": 32.608}, {""time"": 1.2, ""thrust"": 31.413}, {""time"": 1.26, ""thrust"": 26.974}, {""time"": 1.3, ""thrust"": 22.706}, {""time"": 1.4, ""thrust"": 9.219}, {""time"": 1.453, ""thrust"": 5.805}, {""time"": 1.5, ""thrust"": 4.097}, {""time"": 1.6, ""thrust"": 0.0}]"
5f4294d200023100000003b1,"[{""time"": 0.002, ""thrust"": 113.497}, {""time"": 0.043, ""thrust"": 118.736}, {""time"": 0.098, ""thrust"": 125.065}, {""time"": 0.138, ""thrust"": 126.157}, {""time"": 0.198, ""thrust"": 133.578}, {""time"": 0.251, ""thrust"": 140.999}, {""time"": 0.293, ""thrust"": 146.019}, {""time"": 0.347, ""thrust"": 148.856}, {""time"": 0.398, ""thrust"": 156.932}, {""time"": 0.447, ""thrust"": 160.861}, {""time"": 0.5, ""thrust"": 165.881}, {""time"": 0.548, ""thrust"": 169.591}, {""time"": 0.601, ""thrust"": 173.738}, {""time"": 0.646, ""thrust"": 177.449}, {""time"": 0.697, ""thrust"": 183.123}, {""time"": 0.739, ""thrust"": 182.032}, {""time"": 0.798, ""thrust"": 182.469}, {""time"": 0.839, ""thrust"": 181.159}, {""time"": 0.901, ""thrust"": 182.469}, {""time"": 0.947, ""thrust"": 194.691}, {""time"": 0.972, ""thrust"": 185.306}, {""time"": 0.986, ""thrust"": 174.611}, {""time"": 0.998, ""thrust"": 161.515}, {""time"": 1.0, ""thrust"": 156.714}, {""time"": 1.012, ""thrust"": 143.618}, {""time"": 1.018, ""thrust"": 133.796}, {""time"": 1.026, ""thrust"": 120.263}, {""time"": 1.031, ""thrust"": 111.969}, {""time"": 1.036, ""thrust"": 98.437}, {""time"": 1.041, ""thrust"": 89.052}, {""time"": 1.044, ""thrust"": 77.484}, {""time"": 1.049, ""thrust"": 67.662}, {""time"": 1.054, ""thrust"": 54.784}, {""time"": 1.059, ""thrust"": 46.708}, {""time"": 1.064, ""thrust"": 33.176}, {""time"": 1.073, ""thrust"": 23.136}, {""time"": 1.082, ""thrust"": 12.659}, {""time"": 1.098, ""thrust"": 0.873}, {""time"": 1.099, ""thrust"": 0.0}]"
5f4294d200023100000003b2,"[{""time"": 0.024, ""thrust"": 227.074}, {""time"": 0.063, ""thrust"": 873.362}, {""time"": 0.107, ""thrust"": 1161.572}, {""time"": 0.166, ""thrust"": 1399.563}, {""time"": 0.292, ""thrust"": 1358.079}, {""time"": 0.892, ""thrust"": 1434.498}, {""time"": 1.398, ""thrust"": 1513.1}, {""time"": 2.484, ""thrust"": 1558.952}, {""time"": 2.748, ""thrust"": 1550.218}, {""time"": 3.009, ""thrust"": 1506.55}, {""time"": 4.091, ""thrust"": 1281.659}, {""time"": 5.347, ""thrust"": 1026.201}, {""time"": 5.473, ""thrust"": 984.716}, {""time"": 5.596, ""thrust"": 718.341}, {""time"": 5.663, ""thrust"": 469.432}, {""time"": 5.789, ""thrust"": 213.974}, {""time"": 5.856, ""thrust"": 192.14}, {""time"": 6.046, ""thrust"": 0.0}]"
5f4294d200023100000003b3,"[{""time"": 0.077, ""thrust"": 1769.444}, {""time"": 0.123, ""thrust"": 2205.556}, {""time"": 0.193, ""thrust"": 2041.667}, {""time"": 0.339, ""thrust"": 1988.889}, {""time"": 0.744, ""thrust"": 1994.444}, {""time"": 2.398, ""thrust"": 2144.444}, {""time"": 2.726, ""thrust"": 2119.444}, {""time"": 2.977, ""thrust"": 2077.778}, {""time"": 3.933, ""thrust"": 1786.111}, {""time"": 4.643, ""thrust"": 1525.0}, {""time"": 4.986, ""thrust"": 1444.444}, {""time"": 5.152, ""thrust"": 1352.778}, {""time"": 5.225, ""thrust"": 1261.111}, {""time"": 5.348, ""thrust"": 994.444}, {""time"": 5.437, ""thrust"": 738.889}, {""time"": 5.541, ""thrust"": 622.222}, {""time"": 5.73, ""thrust"": 355.556}, {""time"": 5.915, ""thrust"": 75.0}, {""time"": 5.931, ""thrust"": 0.0}]"
5f4294d200023100000003b4,"[{""time"": 0.039, ""thrust"": 1715.546}, {""time"": 0.059, ""thrust"": 2835.722}, {""time"": 0.141, ""thrust"": 3488.423}, {""time"": 0.224, ""thrust"": 3188.534}, {""time"": 0.373, ""thrust"": 3135.612}, {""time"": 2.237, ""thrust"": 2998.897}, {""time"": 2.905, ""thrust"": 2928.335}, {""time"": 3.45, ""thrust"": 2769.57}, {""time"": 3.462, ""thrust"": 2787.211}, {""time"": 4.537, ""thrust"": 2407.938}, {""time"": 4.804, ""thrust"": 1949.283}, {""time"": 5.165, ""thrust"": 1684.675}, {""time"": 5.511, ""thrust"": 1181.918}, {""time"": 6.013, ""thrust"": 313.12}, {""time"": 6.088, ""thrust"": 0.0}]"
5f4294d200023100000003b5,"[{""time"": 0.01, ""thrust"": 1072.7}, {""time"": 0.02, ""thrust"": 1043.71}, {""time"": 0.04, ""thrust"": 974.21}, {""time"": 0.07, ""thrust"": 1015.94}, {""time"": 0.1, ""thrust"": 1029.21}, {""time"": 0.14, ""thrust"": 1040.97}, {""time"": 0.17, ""thrust"": 1049.51}, {""time"": 0.22, ""thrust"": 1059.74}, {""time"": 0.25, ""thrust"": 1064.0}, {""time"": 0.29, ""thrust"": 1070.18}, {""time"": 0.34, ""thrust"": 1072.7}, {""time"": 0.39, ""thrust"": 1072.26}, {""time"": 0.42, ""thrust"": 1069.8}, {""time"": 0.45, ""thrust"": 1072.7}, {""time"": 0.49, ""thrust"": 1069.8}, {""time"": 0.52, ""thrust"": 1070.18}, {""time"": 0.58, ""thrust"": 1064.0}, {""time"": 0.64, ""thrust"": 1059.74}, {""time"": 0.7, ""thrust"": 1055.3}, {""time"": 0.76, ""thrust"": 1045.14}, {""time"": 0.81, ""thrust"": 1035.01}, {""time"": 0.85, ""thrust"": 1029.21}, {""time"": 0.88, ""thrust"": 1022.2}, {""time"": 0.91, ""thrust"": 1017.62}, {""time"": 0.94, ""thrust"": 1014.72}, {""time"": 0.97, ""thrust"": 1008.92}, {""time"": 1.0, ""thrust"": 1003.42}, {""time"": 1.06, ""thrust"": 985.72}, {""time"": 1.12, ""thrust"": 965.87}, {""time"": 1.16, ""thrust"": 950.93}, {""time"": 1.21, ""thrust"": 936.66}, {""time"": 1.26, ""thrust"": 919.04}, {""time"": 1.3, ""thrust"": 903.29}, {""time"": 1.34, ""thrust"": 890.05}, {""time"": 1.38, ""thrust"": 876.17}, {""time"": 1.43, ""thrust"": 861.06}, {""time"": 1.48, ""thrust"": 846.96}, {""time"": 1.51, ""thrust"": 719.71}, {""time"": 1.54, ""thrust"": 619.58}, {""time"": 1.56, ""thrust"": 510.26}, {""time"": 1.58, ""thrust"": 415.14}, {""time"": 1.6, ""thrust"": 295.72}, {""time"": 1.63, ""thrust"": 181.49}, {""time"": 1.66, ""thrust"": 66.76}, {""time"": 1.7, ""thrust"": 0.0}]"
5f4294d200023100000003b6,"[{""time"": 0.02, ""thrust"": 624.92}, {""time"": 0.03, ""thrust"": 1076.6}, {""time"": 0.07, ""thrust"": 846.73}, {""time"": 0.12, ""thrust"": 884.56}, {""time"": 0.2, ""thrust"": 855.46}, {""time"": 0.29, ""thrust"": 840.91}, {""time"": 0.39, ""thrust"": 835.09}, {""time"": 0.48, ""thrust"": 822.58}, {""time"": 0.56, ""thrust"": 808.6}, {""time"": 0.66, ""thrust"": 800.62}, {""time"": 0.74, ""thrust"": 784.64}, {""time"": 0.83, ""thrust"": 776.66}, {""time"": 0.9, ""thrust"": 762.68}, {""time"": 0.96, ""thrust"": 760.68}, {""time"": 1.03, ""thrust"": 748.71}, {""time"": 1.1, ""thrust"": 734.32}, {""time"": 1.14, ""thrust"": 713.24}, {""time"": 1.18, ""thrust"": 720.75}, {""time"": 1.27, ""thrust"": 704.78}, {""time"": 1.35, ""thrust"": 682.82}, {""time"": 1.43, ""thrust"": 666.85}, {""time"": 1.51, ""thrust"": 650.87}, {""time"": 1.59, ""thrust"": 632.91}, {""time"": 1.67, ""thrust"": 622.92}, {""time"": 1.73, ""thrust"": 604.95}, {""time"": 1.79, ""thrust"": 598.96}, {""time"": 1.86, ""thrust"": 579.0}, {""time"": 1.94, ""thrust"": 561.03}, {""time"": 1.99, ""thrust"": 559.03}, {""time"": 2.03, ""thrust"": 539.07}, {""time"": 2.09, ""thrust"": 533.08}, {""time"": 2.16, ""thrust"": 517.11}, {""time"": 2.24, ""thrust"": 507.12}, {""time"": 2.31, ""thrust"": 491.15}, {""time"": 2.39, ""thrust"": 477.18}, {""time"": 2.45, ""thrust"": 463.2}, {""time"": 2.51, ""thrust"": 442.28}, {""time"": 2.55, ""thrust"": 407.36}, {""time"": 2.6, ""thrust"": 360.81}, {""time"": 2.65, ""thrust"": 320.07}, {""time"": 2.69, ""thrust"": 276.42}, {""time"": 2.76, ""thrust"": 232.78}, {""time"": 2.82, ""thrust"": 194.95}, {""time"": 2.96, ""thrust"": 122.21}, {""time"": 3.2, ""thrust"": 0.0}]"
5f4294d200023100000003b7,"[{""time"": 0.004, ""thrust"": 2.809}, {""time"": 0.008, ""thrust"": 207.896}, {""time"": 0.031, ""thrust"": 272.512}, {""time"": 0.035, ""thrust"": 359.603}, {""time"": 0.046, ""thrust"": 407.363}, {""time"": 0.081, ""thrust"": 432.648}, {""time"": 0.104, ""thrust"": 435.457}, {""time"": 0.127, ""thrust"": 427.029}, {""time"": 0.184, ""thrust"": 435.457}, {""time"": 0.223, ""thrust"": 443.886}, {""time"": 0.299, ""thrust"": 469.17}, {""time"": 0.399, ""thrust"": 480.408}, {""time"": 0.503, ""thrust"": 486.027}, {""time"": 0.603, ""thrust"": 474.789}, {""time"": 0.702, ""thrust"": 469.17}, {""time"": 0.802, ""thrust"": 457.933}, {""time"": 0.906, ""thrust"": 443.886}, {""time"": 1.002, ""thrust"": 432.648}, {""time"": 1.098, ""thrust"": 415.792}, {""time"": 1.205, ""thrust"": 390.507}, {""time"": 1.298, ""thrust"": 368.032}, {""time"": 1.401, ""thrust"": 345.556}, {""time"": 1.443, ""thrust"": 325.891}, {""time"": 1.497, ""thrust"": 216.324}, {""time"": 1.532, ""thrust"": 101.138}, {""time"": 1.57, ""thrust"": 33.713}, {""time"": 1.605, ""thrust"": 0.0}]"
5f4294d200023100000003b8,"[{""time"": 0.009, ""thrust"": 84.213}, {""time"": 0.012, ""thrust"": 95.099}, {""time"": 0.023, ""thrust"": 77.08}, {""time"": 0.027, ""thrust"": 68.697}, {""time"": 0.047, ""thrust"": 73.452}, {""time"": 0.092, ""thrust"": 81.835}, {""time"": 0.118, ""thrust"": 83.837}, {""time"": 0.141, ""thrust"": 86.465}, {""time"": 0.192, ""thrust"": 86.966}, {""time"": 0.222, ""thrust"": 85.339}, {""time"": 0.25, ""thrust"": 80.083}, {""time"": 0.26, ""thrust"": 78.332}, {""time"": 0.281, ""thrust"": 82.961}, {""time"": 0.287, ""thrust"": 78.206}, {""time"": 0.306, ""thrust"": 24.776}, {""time"": 0.314, ""thrust"": 14.14}, {""time"": 0.326, ""thrust"": 8.509}, {""time"": 0.329, ""thrust"": 0.0}]"
5f4294d200023100000003b9,"[{""time"": 0.009, ""thrust"": 148.468}, {""time"": 0.024, ""thrust"": 178.207}, {""time"": 0.061, ""thrust"": 145.289}, {""time"": 0.475, ""thrust"": 117.367}, {""time"": 0.63, ""thrust"": 106.243}, {""time"": 0.833, ""thrust"": 85.131}, {""time"": 0.961, ""thrust"": 51.759}, {""time"": 1.024, ""thrust"": 29.966}, {""time"": 1.125, ""thrust"": 13.848}, {""time"": 1.186, ""thrust"": 0.0}]"
5f4294d200023100000003ba,"[{""time"": 0.018, ""thrust"": 164.454}, {""time"": 0.029, ""thrust"": 175.478}, {""time"": 0.042, ""thrust"": 172.103}, {""time"": 0.14, ""thrust"": 179.753}, {""time"": 0.378, ""thrust"": 158.83}, {""time"": 0.578, ""thrust"": 138.583}, {""time"": 0.763, ""thrust"": 121.485}, {""time"": 0.838, ""thrust"": 97.638}, {""time"": 0.9, ""thrust"": 62.317}, {""time"": 0.966, ""thrust"": 32.621}, {""time"": 1.056, ""thrust"": 13.048}, {""time"": 1.081, ""thrust"": 0.0}]"
5f4294d200023100000003bb,"[{""time"": 0.01, ""thrust"": 76.074}, {""time"": 0.023, ""thrust"": 100.185}, {""time"": 0.04, ""thrust"": 92.425}, {""time"": 0.118, ""thrust"": 100.878}, {""time"": 0.283, ""thrust"": 102.402}, {""time"": 0.51, ""thrust"": 96.443}, {""time"": 0.688, ""thrust"": 87.436}, {""time"": 0.787, ""thrust"": 25.912}, {""time"": 0.852, ""thrust"": 7.206}, {""time"": 0.873, ""thrust"": 0.0}]"
5f4294d200023100000003bc,"[{""time"": 0.02, ""thrust"": 735.227}, {""time"": 0.052, ""thrust"": 853.409}, {""time"": 0.486, ""thrust"": 869.318}, {""time"": 0.893, ""thrust"": 848.864}, {""time"": 1.903, ""thrust"": 735.227}, {""time"": 2.131, ""thrust"": 722.727}, {""time"": 2.32, ""thrust"": 330.682}, {""time"": 2.462, ""thrust"": 101.136}, {""time"": 2.5, ""thrust"": 0.0}]"
5f4294d200023100000003bd,"[{""time"": 0.029, ""thrust"": 154.144}, {""time"": 0.1, ""thrust"": 262.541}, {""time"": 0.161, ""thrust"": 235.691}, {""time"": 0.484, ""thrust"": 256.575}, {""time"": 0.853, ""thrust"": 261.215}, {""time"": 1.348, ""thrust"": 266.519}, {""time"": 1.904, ""thrust"": 262.541}, {""time"": 2.422, ""thrust"": 251.934}, {""time"": 2.855, ""thrust"": 235.691}, {""time"": 3.176, ""thrust"": 223.094}, {""time"": 3.252, ""thrust"": 221.768}, {""time"": 3.362, ""thrust"": 184.972}, {""time"": 3.5, ""thrust"": 0.0}]"
5f4294d200023100000003be,"[{""time"": 0.034, ""thrust"": 289.25}, {""time"": 0.077, ""thrust"": 362.318}, {""time"": 0.463, ""thrust"": 387.514}, {""time"": 1.106, ""thrust"": 398.6}, {""time"": 1.564, ""thrust"": 405.151}, {""time"": 2.063, ""thrust"": 398.6}, {""time"": 2.57, ""thrust"": 383.483}, {""time"": 3.101, ""thrust"": 354.759}, {""time"": 3.18, ""thrust"": 343.673}, {""time"": 3.417, ""thrust"": 105.319}, {""time"": 3.5, ""thrust"": 0.0}]"
5f4294d200023100000003bf,"[{""time"": 0.072, ""thrust"": 1980.022}, {""time"": 0.246, ""thrust"": 1447.281}, {""time"": 0.835, ""thrust"": 1120.977}, {""time"": 2.132, ""thrust"": 1094.34}, {""time"": 3.922, ""thrust"": 1003.33}, {""time"": 5.441, ""thrust"": 810.211}, {""time"": 6.559, ""thrust"": 621.532}, {""time"": 7.357, ""thrust"": 472.808}, {""time"": 8.547, ""thrust"": 199.778}, {""time"": 8.973, ""thrust"": 97.669}, {""time"": 9.009, ""thrust"": 0.0}]"
5f4294d200023100000003c0,"[{""time"": 0.038, ""thrust"": 426.052}, {""time"": 0.07, ""thrust"": 585.324}, {""time"": 0.137, ""thrust"": 522.412}, {""time"": 0.751, ""thrust"": 543.914}, {""time"": 1.732, ""thrust"": 629.124}, {""time"": 2.057, ""thrust"": 639.477}, {""time"": 3.221, ""thrust"": 571.786}, {""time"": 3.84, ""thrust"": 516.041}, {""time"": 4.091, ""thrust"": 472.241}, {""time"": 4.163, ""thrust"": 398.976}, {""time"": 4.274, ""thrust"": 148.919}, {""time"": 4.314, ""thrust"": 0.0}]"
5f4294d200023100000003c1,"[{""time"": 0.059, ""thrust"": 971.271}, {""time"": 0.102, ""thrust"": 855.249}, {""time"": 0.485, ""thrust"": 838.674}, {""time"": 1.353, ""thrust"": 911.602}, {""time"": 1.824, ""thrust"": 980.11}, {""time"": 3.107, ""thrust"": 883.978}, {""time"": 3.68, ""thrust"": 816.575}, {""time"": 4.031, ""thrust"": 732.597}, {""time"": 4.128, ""thrust"": 579.006}, {""time"": 4.256, ""thrust"": 246.409}, {""time"": 4.339, ""thrust"": 0.0}]"
5f4294d200023100000003c2,"[{""time"": 0.027, ""thrust"": 5000.0}, {""time"": 0.074, ""thrust"": 4201.389}, {""time"": 0.114, ""thrust"": 4415.509}, {""time"": 0.325, ""thrust"": 4091.435}, {""time"": 1.438, ""thrust"": 3993.056}, {""time"": 2.391, ""thrust"": 3964.12}, {""time"": 3.139, ""thrust"": 3842.593}, {""time"": 4.033, ""thrust"": 3524.306}, {""time"": 4.425, ""thrust"": 2557.87}, {""time"": 4.774, ""thrust"": 2314.815}, {""time"": 5.318, ""thrust"": 1116.898}, {""time"": 5.793, ""thrust"": 329.861}, {""time"": 5.875, ""thrust"": 0.0}]"
5f4294d200023100000003c3,"[{""time"": 0.027, ""thrust"": 133.424}, {""time"": 0.056, ""thrust"": 174.831}, {""time"": 0.067, ""thrust"": 179.973}, {""time"": 0.497, ""thrust"": 188.633}, {""time"": 1.018, ""thrust"": 184.032}, {""time"": 1.704, ""thrust"": 169.959}, {""time"": 2.95, ""thrust"": 129.364}, {""time"": 3.05, ""thrust"": 130.717}, {""time"": 3.168, ""thrust"": 44.655}, {""time"": 3.213, ""thrust"": 17.862}, {""time"": 3.271, ""thrust"": 3.518}, {""time"": 3.5, ""thrust"": 0.0}]"
5f4294d200023100000003c4,"[{""time"": 0.008, ""thrust"": 21113.445}, {""time"": 0.022, ""thrust"": 24705.882}, {""time"": 0.042, ""thrust"": 26281.513}, {""time"": 0.067, ""thrust"": 24390.756}, {""time"": 0.201, ""thrust"": 24044.118}, {""time"": 0.56, ""thrust"": 25052.521}, {""time"": 0.927, ""thrust"": 24075.63}, {""time"": 1.202, ""thrust"": 22815.126}, {""time"": 1.25, ""thrust"": 23602.941}, {""time"": 1.297, ""thrust"": 4852.941}, {""time"": 1.32, ""thrust"": 0.0}]"
5f4294d200023100000003c5,"[{""time"": 0.016, ""thrust"": 132.659}, {""time"": 0.099, ""thrust"": 165.726}, {""time"": 0.146, ""thrust"": 162.97}, {""time"": 0.201, ""thrust"": 163.364}, {""time"": 0.256, ""thrust"": 164.938}, {""time"": 0.301, ""thrust"": 168.481}, {""time"": 0.358, ""thrust"": 173.205}, {""time"": 0.401, ""thrust"": 176.354}, {""time"": 0.457, ""thrust"": 177.929}, {""time"": 0.498, ""thrust"": 183.046}, {""time"": 0.6, ""thrust"": 198.792}, {""time"": 0.635, ""thrust"": 204.303}, {""time"": 0.703, ""thrust"": 204.303}, {""time"": 0.799, ""thrust"": 215.719}, {""time"": 0.901, ""thrust"": 210.602}, {""time"": 0.999, ""thrust"": 211.783}, {""time"": 1.049, ""thrust"": 205.09}, {""time"": 1.098, ""thrust"": 206.271}, {""time"": 1.202, ""thrust"": 196.824}, {""time"": 1.297, ""thrust"": 178.322}, {""time"": 1.351, ""thrust"": 172.811}, {""time"": 1.404, ""thrust"": 178.322}, {""time"": 1.434, ""thrust"": 186.195}, {""time"": 1.499, ""thrust"": 125.574}, {""time"": 1.539, ""thrust"": 71.25}, {""time"": 1.566, ""thrust"": 44.876}, {""time"": 1.582, ""thrust"": 31.492}, {""time"": 1.601, ""thrust"": 27.949}, {""time"": 1.606, ""thrust"": 16.533}, {""time"": 1.617, ""thrust"": 18.895}, {""time"": 1.644, ""thrust"": 8.66}, {""time"": 1.684, ""thrust"": 4.33}, {""time"": 1.735, ""thrust"": 0.0}]"
5f4294d200023100000003c6,"[{""time"": 0.009, ""thrust"": 393.741}, {""time"": 0.026, ""thrust"": 432.602}, {""time"": 0.161, ""thrust"": 387.142}, {""time"": 0.245, ""thrust"": 382.742}, {""time"": 0.303, ""thrust"": 371.011}, {""time"": 0.601, ""thrust"": 372.477}, {""time"": 0.702, ""thrust"": 371.011}, {""time"": 0.798, ""thrust"": 375.41}, {""time"": 0.983, ""thrust"": 371.744}, {""time"": 1.04, ""thrust"": 370.278}, {""time"": 1.104, ""thrust"": 371.744}, {""time"": 1.199, ""thrust"": 343.148}, {""time"": 1.3, ""thrust"": 335.816}, {""time"": 1.335, ""thrust"": 357.813}, {""time"": 1.365, ""thrust"": 327.751}, {""time"": 1.399, ""thrust"": 265.427}, {""time"": 1.428, ""thrust"": 185.505}, {""time"": 1.451, ""thrust"": 156.91}, {""time"": 1.493, ""thrust"": 112.183}, {""time"": 1.553, ""thrust"": 68.19}, {""time"": 1.601, ""thrust"": 32.262}, {""time"": 1.656, ""thrust"": 11.732}, {""time"": 1.723, ""thrust"": 0.0}]"
5f4294d200023100000003c7,"[{""time"": 0.027, ""thrust"": 444.074}, {""time"": 0.038, ""thrust"": 519.582}, {""time"": 0.066, ""thrust"": 482.95}, {""time"": 0.129, ""thrust"": 461.269}, {""time"": 0.302, ""thrust"": 467.998}, {""time"": 0.389, ""thrust"": 468.745}, {""time"": 0.499, ""thrust"": 476.969}, {""time"": 0.655, ""thrust"": 476.221}, {""time"": 0.798, ""thrust"": 483.697}, {""time"": 0.946, ""thrust"": 488.93}, {""time"": 1.096, ""thrust"": 499.397}, {""time"": 1.401, ""thrust"": 500.892}, {""time"": 1.603, ""thrust"": 503.882}, {""time"": 1.801, ""thrust"": 501.64}, {""time"": 1.905, ""thrust"": 498.649}, {""time"": 2.1, ""thrust"": 485.94}, {""time"": 2.302, ""thrust"": 456.036}, {""time"": 2.404, ""thrust"": 435.851}, {""time"": 2.505, ""thrust"": 420.151}, {""time"": 2.574, ""thrust"": 398.471}, {""time"": 2.607, ""thrust"": 373.052}, {""time"": 2.645, ""thrust"": 356.605}, {""time"": 2.703, ""thrust"": 289.321}, {""time"": 2.768, ""thrust"": 178.676}, {""time"": 2.804, ""thrust"": 123.354}, {""time"": 2.837, ""thrust"": 88.964}, {""time"": 2.875, ""thrust"": 50.837}, {""time"": 2.908, ""thrust"": 24.671}, {""time"": 2.957, ""thrust"": 10.466}, {""time"": 3.037, ""thrust"": 0.0}]"
5f4294d200023100000003c8,"[{""time"": 0.016, ""thrust"": 577.998}, {""time"": 0.041, ""thrust"": 870.377}, {""time"": 0.086, ""thrust"": 851.787}, {""time"": 0.303, ""thrust"": 931.219}, {""time"": 0.417, ""thrust"": 944.74}, {""time"": 0.515, ""thrust"": 910.939}, {""time"": 0.998, ""thrust"": 936.289}, {""time"": 1.272, ""thrust"": 976.851}, {""time"": 1.501, ""thrust"": 992.061}, {""time"": 1.747, ""thrust"": 1019.102}, {""time"": 2.0, ""thrust"": 1029.242}, {""time"": 2.205, ""thrust"": 1054.593}, {""time"": 2.495, ""thrust"": 1047.833}, {""time"": 2.77, ""thrust"": 1034.313}, {""time"": 3.003, ""thrust"": 998.821}, {""time"": 3.166, ""thrust"": 981.921}, {""time"": 3.498, ""thrust"": 909.249}, {""time"": 3.592, ""thrust"": 880.518}, {""time"": 3.702, ""thrust"": 890.658}, {""time"": 3.768, ""thrust"": 856.857}, {""time"": 3.862, ""thrust"": 672.641}, {""time"": 3.964, ""thrust"": 442.794}, {""time"": 4.021, ""thrust"": 353.221}, {""time"": 4.111, ""thrust"": 285.619}, {""time"": 4.242, ""thrust"": 104.783}, {""time"": 4.3, ""thrust"": 50.702}, {""time"": 4.369, ""thrust"": 21.971}, {""time"": 4.484, ""thrust"": 0.0}]"
5f4294d200023100000003c9,"[{""time"": 0.012, ""thrust"": 1335.712}, {""time"": 0.016, ""thrust"": 1505.168}, {""time"": 0.028, ""thrust"": 1619.8}, {""time"": 0.045, ""thrust"": 1500.184}, {""time"": 0.081, ""thrust"": 1393.028}, {""time"": 0.151, ""thrust"": 1330.728}, {""time"": 0.201, ""thrust"": 1305.808}, {""time"": 0.399, ""thrust"": 1280.888}, {""time"": 0.602, ""thrust"": 1243.508}, {""time"": 0.803, ""thrust"": 1196.16}, {""time"": 1.001, ""thrust"": 1143.828}, {""time"": 1.203, ""thrust"": 1074.052}, {""time"": 1.296, ""thrust"": 1041.656}, {""time"": 1.384, ""thrust"": 1031.688}, {""time"": 1.408, ""thrust"": 1004.276}, {""time"": 1.423, ""thrust"": 961.912}, {""time"": 1.438, ""thrust"": 839.804}, {""time"": 1.46, ""thrust"": 737.632}, {""time"": 1.49, ""thrust"": 510.86}, {""time"": 1.505, ""thrust"": 446.068}, {""time"": 1.603, ""thrust"": 176.932}, {""time"": 1.608, ""thrust"": 209.328}, {""time"": 1.638, ""thrust"": 97.188}, {""time"": 1.688, ""thrust"": 0.0}]"
