motorId,time,thrust
5f4294d2000231000000002d,0.124,34.2647
5f4294d2000231000000002d,0.138,34.677
5f4294d2000231000000002d,0.252,33.8465
5f4294d2000231000000002d,0.36,32.0816
5f4294d2000231000000002d,0.63,29.8124
5f4294d2000231000000002d,0.672,28.8301
5f4294d2000231000000002d,0.77,27.3596
5f4294d2000231000000002d,0.8,26.3903
5f4294d2000231000000002d,0.9,24.2069
5f4294d2000231000000002d,1.084,18.0681
5f4294d2000231000000002d,1.134,16.8918
5f4294d2000231000000002d,1.16,15.8701
5f4294d2000231000000002d,1.2899,12.1921
5f4294d2000231000000002d,1.3719,9.38065
5f4294d2000231000000002d,1.5079,4.03928
5f4294d2000231000000002d,1.5519,2.72185
5f4294d2000231000000002d,1.6019,1.72082
5f4294d2000231000000002d,1.7579,0.0
5f4294d2000231000000045e,0.012,0.342
5f4294d2000231000000045e,0.023,1.796
5f4294d2000231000000045e,0.036,5.218
5f4294d2000231000000045e,0.05,8.127
5f4294d2000231000000045e,0.051,9.41
5f4294d2000231000000045e,0.061,10.351
5f4294d2000231000000045e,0.088,9.752
5f4294d2000231000000045e,0.099,9.752
5f4294d2000231000000045e,0.144,10.265
5f4294d2000231000000045e,0.165,10.864
5f4294d2000231000000045e,0.183,11.634
5f4294d2000231000000045e,0.334,13.687
5f4294d2000231000000045e,0.501,14.628
5f4294d2000231000000045e,0.552,15.056
5f4294d2000231000000045e,0.582,14.628
5f4294d2000231000000045e,0.593,15.227
5f4294d2000231000000045e,0.618,15.056
5f4294d2000231000000045e,0.664,15.74
5f4294d2000231000000045e,0.702,17.536
5f4294d2000231000000045e,0.711,17.707
5f4294d2000231000000045e,0.721,16.852
5f4294d2000231000000045e,0.727,14.799
5f4294d2000231000000045e,0.739,11.035
5f4294d2000231000000045e,0.754,7.271
5f4294d2000231000000045e,0.765,5.304
5f4294d2000231000000045e,0.782,3.336
5f4294d2000231000000045e,0.8,2.053
5f4294d2000231000000045e,0.823,1.283
5f4294d2000231000000045e,0.848,0.77
5f4294d2000231000000045e,0.889,0.0
5f4294d2000231000000040f,0.001,5.145
5f4294d2000231000000040f,0.027,67.976
5f4294d2000231000000040f,0.051,53.807
5f4294d2000231000000040f,0.06,52.88
5f4294d2000231000000040f,0.092,55.916
5f4294d2000231000000040f,0.119,57.94
5f4294d2000231000000040f,0.17,59.711
5f4294d2000231000000040f,0.3,61.145
5f4294d2000231000000040f,0.462,58.952
5f4294d2000231000000040f,0.569,55.578
5f4294d2000231000000040f,0.675,52.205
5f4294d2000231000000040f,0.778,46.386
5f4294d2000231000000040f,0.846,38.12
5f4294d2000231000000040f,0.917,20.325
5f4294d2000231000000040f,1.009,3.542
5f4294d2000231000000040f,1.032,1.602
5f4294d2000231000000040f,1.045,0.0
5f4294d20002310000000461,0.002,52.189
5f4294d20002310000000461,0.018,59.103
5f4294d20002310000000461,0.035,63.341
5f4294d20002310000000461,0.063,66.686
5f4294d20002310000000461,0.1,68.916
5f4294d20002310000000461,0.2,72.485
5f4294d20002310000000461,0.3,72.931
5f4294d20002310000000461,0.35,71.816
5f4294d20002310000000461,0.4,70.478
5f4294d20002310000000461,0.5,67.578
5f4294d20002310000000461,0.6,63.118
5f4294d20002310000000461,0.65,60.664
5f4294d20002310000000461,0.665,58.657
5f4294d20002310000000461,0.685,53.081
5f4294d20002310000000461,0.7,48.175
5f4294d20002310000000461,0.8,0.0
5f4294d20002310000000460,0.002,52.854
5f4294d20002310000000460,0.018,54.428
5f4294d20002310000000460,0.035,55.553
5f4294d20002310000000460,0.059,56.902
5f4294d20002310000000460,0.1,59.151
5f4294d20002310000000460,0.2,63.65
5f4294d20002310000000460,0.3,68.148
5f4294d20002310000000460,0.4,71.521
5f4294d20002310000000460,0.459,72.196
5f4294d20002310000000460,0.5,72.196
5f4294d20002310000000460,0.541,70.622
5f4294d20002310000000460,0.584,68.148
5f4294d20002310000000460,0.6,67.923
5f4294d20002310000000460,0.618,67.248
5f4294d20002310000000460,0.634,65.674
5f4294d20002310000000460,0.654,60.726
5f4294d20002310000000460,0.7,40.034
5f4294d20002310000000460,0.78,0.0
5f4294d2000231000000000b,0.016,1.08
5f4294d2000231000000000b,0.036,0.293
5f4294d2000231000000000b,0.05,0.259
5f4294d2000231000000000b,0.06,0.357
5f4294d2000231000000000b,0.07,0.419
5f4294d2000231000000000b,0.08,0.355
5f4294d2000231000000000b,0.102,0.781
5f4294d2000231000000000b,0.124,1.443
5f4294d2000231000000000b,0.152,2.966
5f4294d2000231000000000b,0.17,4.426
5f4294d2000231000000000b,0.202,7.16
5f4294d2000231000000000b,0.224,9.051
5f4294d2000231000000000b,0.246,9.555
5f4294d2000231000000000b,0.256,9.317
5f4294d2000231000000000b,0.276,7.958
5f4294d2000231000000000b,0.294,6.108
5f4294d2000231000000000b,0.326,4.235
5f4294d2000231000000000b,0.35,3.813
5f4294d2000231000000000b,0.376,3.997
5f4294d2000231000000000b,0.41,3.926
5f4294d2000231000000000b,0.452,3.724
5f4294d2000231000000000b,0.474,4.046
5f4294d2000231000000000b,0.502,4.092
5f4294d2000231000000000b,0.532,4.146
5f4294d2000231000000000b,0.534,0.0
5f4294d2000231000000045f,0.007,0.411
5f4294d2000231000000045f,0.021,1.745
5f4294d2000231000000045f,0.028,8.828
5f4294d2000231000000045f,0.031,11.497
5f4294d2000231000000045f,0.04,12.113
5f4294d2000231000000045f,0.051,13.755
5f4294d2000231000000045f,0.079,13.037
5f4294d2000231000000045f,0.167,14.782
5f4294d2000231000000045f,0.203,16.116
5f4294d2000231000000045f,0.221,16.014
5f4294d2000231000000045f,0.271,17.553
5f4294d2000231000000045f,0.284,18.169
5f4294d2000231000000045f,0.296,17.553
5f4294d2000231000000045f,0.334,18.477
5f4294d2000231000000045f,0.397,19.504
5f4294d2000231000000045f,0.501,20.736
5f4294d2000231000000045f,0.618,22.275
5f4294d2000231000000045f,0.636,22.07
5f4294d2000231000000045f,0.656,20.941
5f4294d2000231000000045f,0.673,17.759
5f4294d2000231000000045f,0.689,13.345
5f4294d2000231000000045f,0.707,9.033
5f4294d2000231000000045f,0.724,6.159
5f4294d2000231000000045f,0.742,3.798
5f4294d2000231000000045f,0.77,1.95
5f4294d2000231000000045f,0.803,0.821
5f4294d2000231000000045f,0.838,0.0
5f4294d2000231000000045c,0.011,0.102
5f4294d2000231000000045c,0.024,0.622
5f4294d2000231000000045c,0.036,3.81
5f4294d2000231000000045c,0.043,3.886
5f4294d2000231000000045c,0.074,5.93
5f4294d2000231000000045c,0.099,7.061
5f4294d2000231000000045c,0.138,6.819
5f4294d2000231000000045c,0.204,6.883
5f4294d2000231000000045c,0.236,7.099
5f4294d2000231000000045c,0.263,7.035
5f4294d2000231000000045c,0.273,6.883
5f4294d2000231000000045c,0.298,7.2
5f4294d2000231000000045c,0.348,6.667
5f4294d2000231000000045c,0.404,5.994
5f4294d2000231000000045c,0.452,5.867
5f4294d2000231000000045c,0.472,5.651
5f4294d2000231000000045c,0.493,5.321
5f4294d2000231000000045c,0.533,5.168
5f4294d2000231000000045c,0.579,4.762
5f4294d2000231000000045c,0.606,4.686
5f4294d2000231000000045c,0.651,4.381
5f4294d2000231000000045c,0.771,3.251
5f4294d2000231000000045c,0.79,3.289
5f4294d2000231000000045c,0.822,2.921
5f4294d2000231000000045c,0.852,2.857
5f4294d2000231000000045c,0.894,2.451
5f4294d2000231000000045c,0.952,2.095
5f4294d2000231000000045c,0.981,1.676
5f4294d2000231000000045c,1.041,0.965
5f4294d2000231000000045c,1.089,0.559
5f4294d2000231000000045c,1.177,0.114
5f4294d2000231000000045c,1.184,0.0
5f4294d2000231000000045b,0.006,0.153
5f4294d2000231000000045b,0.024,0.429
5f4294d2000231000000045b,0.03,0.889
5f4294d2000231000000045b,0.04,2.574
5f4294d2000231000000045b,0.049,5.854
5f4294d2000231000000045b,0.053,7.11
5f4294d2000231000000045b,0.062,6.528
5f4294d2000231000000045b,0.082,6.16
5f4294d2000231000000045b,0.129,6.129
5f4294d2000231000000045b,0.159,5.302
5f4294d2000231000000045b,0.177,5.087
5f4294d2000231000000045b,0.237,4.474
5f4294d2000231000000045b,0.274,4.352
5f4294d2000231000000045b,0.313,3.892
5f4294d2000231000000045b,0.337,3.586
5f4294d2000231000000045b,0.368,3.494
5f4294d2000231000000045b,0.499,2.329
5f4294d2000231000000045b,0.577,1.655
5f4294d2000231000000045b,0.666,1.103
5f4294d2000231000000045b,0.742,0.736
5f4294d2000231000000045b,0.835,0.398
5f4294d2000231000000045b,0.887,0.245
5f4294d2000231000000045b,0.917,0.0
5f4294d20002310000000046,0.01,45.057
5f4294d20002310000000046,0.016,54.131
5f4294d20002310000000046,0.046,58.321
5f4294d20002310000000046,0.079,59.47
5f4294d20002310000000046,0.103,58.311
5f4294d20002310000000046,0.13,57.253
5f4294d20002310000000046,0.172,55.491
5f4294d20002310000000046,0.235,53.738
5f4294d20002310000000046,0.321,51.271
5f4294d20002310000000046,0.363,50.566
5f4294d20002310000000046,0.387,49.509
5f4294d20002310000000046,0.408,50.203
5f4294d20002310000000046,0.426,48.804
5f4294d20002310000000046,0.453,47.746
5f4294d20002310000000046,0.48,47.041
5f4294d20002310000000046,0.68,41.059
5f4294d20002310000000046,0.716,39.649
5f4294d20002310000000046,0.752,38.944
5f4294d20002310000000046,0.809,36.487
5f4294d20002310000000046,0.86,34.382
5f4294d20002310000000046,0.893,33.324
5f4294d20002310000000046,0.917,32.619
5f4294d20002310000000046,1.0,28.752
5f4294d20002310000000046,1.075,25.247
5f4294d20002310000000046,1.105,22.095
5f4294d20002310000000046,1.126,17.201
5f4294d20002310000000046,1.144,13.001
5f4294d20002310000000046,1.174,8.109
5f4294d20002310000000046,1.219,4.606
5f4294d20002310000000046,1.261,2.5
5f4294d20002310000000046,1.33,0.0
5f4294d20002310000000036,0.037,20.894
5f4294d20002310000000036,0.054,22.152
5f4294d20002310000000036,0.101,22.152
5f4294d20002310000000036,0.148,22.571
5f4294d20002310000000036,0.165,23.409
5f4294d20002310000000036,0.2,22.421
5f4294d20002310000000036,0.281,22.142
5f4294d20002310000000036,0.369,22.132
5f4294d20002310000000036,0.474,22.271
5f4294d20002310000000036,0.526,23.54
5f4294d20002310000000036,0.549,21.982
5f4294d20002310000000036,0.637,22.122
5f4294d20002310000000036,0.724,21.842
5f4294d20002310000000036,0.8,21.413
5f4294d20002310000000036,0.823,22.251
5f4294d20002310000000036,0.846,20.714
5f4294d20002310000000036,0.881,21.553
5f4294d20002310000000036,0.945,21.123
5f4294d20002310000000036,1.021,20.704
5f4294d20002310000000036,1.114,20.554
5f4294d20002310000000036,1.213,19.296
5f4294d20002310000000036,1.382,18.298
5f4294d20002310000000036,1.481,18.019
5f4294d20002310000000036,1.737,15.343
5f4294d20002310000000036,1.79,17.3
5f4294d20002310000000036,1.883,13.936
5f4294d20002310000000036,2.051,11.26
5f4294d20002310000000036,2.22,7.468
5f4294d20002310000000036,2.447,3.671
5f4294d20002310000000036,2.709,1.135
5f4294d20002310000000036,2.93,0.0
5f4294d20002310000000031,0.016,6.586
5f4294d20002310000000031,0.042,18.004
5f4294d20002310000000031,0.073,27.138
5f4294d20002310000000031,0.098,29.815
5f4294d20002310000000031,0.134,30.357
5f4294d20002310000000031,0.17,30.347
5f4294d20002310000000031,0.195,31.08
5f4294d20002310000000031,0.236,30.347
5f4294d20002310000000031,0.287,30.878
5f4294d20002310000000031,0.338,30.337
5f4294d20002310000000031,0.368,30.878
5f4294d20002310000000031,0.404,29.795
5f4294d20002310000000031,0.424,30.688
5f4294d20002310000000031,0.465,29.976
5f4294d20002310000000031,0.526,29.785
5f4294d20002310000000031,0.592,29.063
5f4294d20002310000000031,0.669,28.341
5f4294d20002310000000031,0.786,26.908
5f4294d20002310000000031,0.908,23.85
5f4294d20002310000000031,1.025,21.163
5f4294d20002310000000031,1.157,17.905
5f4294d20002310000000031,1.284,14.857
5f4294d20002310000000031,1.462,11.338
5f4294d20002310000000031,1.66,7.106
5f4294d20002310000000031,1.838,3.47
5f4294d20002310000000031,2.006,1.309
5f4294d20002310000000031,2.083,0.588
5f4294d20002310000000031,2.14,0.0
5f4294d200023100000001f9,0.0725446,14.3704
5f4294d200023100000001f9,0.16183,17.6296
5f4294d200023100000001f9,0.206473,18.3704
5f4294d200023100000001f9,0.418527,19.2593
5f4294d200023100000001f9,0.731027,18.3704
5f4294d200023100000001f9,1.31696,14.2222
5f4294d200023100000001f9,1.91964,9.03704
5f4294d200023100000001f9,2.51116,2.22222
5f4294d200023100000001f9,2.83,0.0
5f4294d2000231000000000c,0.026,0.478
5f4294d2000231000000000c,0.055,1.919
5f4294d2000231000000000c,0.093,4.513
5f4294d2000231000000000c,0.124,8.165
5f4294d2000231000000000c,0.146,10.956
5f4294d2000231000000000c,0.166,12.64
5f4294d2000231000000000c,0.179,11.046
5f4294d2000231000000000c,0.194,7.966
5f4294d2000231000000000c,0.203,6.042
5f4294d2000231000000000c,0.209,3.154
5f4294d2000231000000000c,0.225,1.421
5f4294d2000231000000000c,0.26,1.225
5f4294d2000231000000000c,0.333,1.41
5f4294d2000231000000000c,0.456,1.206
5f4294d2000231000000000c,0.575,1.195
5f4294d2000231000000000c,0.663,1.282
5f4294d2000231000000000c,0.76,1.273
5f4294d2000231000000000c,0.811,1.268
5f4294d2000231000000000c,0.828,0.689
5f4294d2000231000000000c,0.85,0.0
5f4294d2000231000000000e,0.058,2.361
5f4294d2000231000000000e,0.102,2.921
5f4294d2000231000000000e,0.122,3.797
5f4294d2000231000000000e,0.15,5.866
5f4294d2000231000000000e,0.18,8.373
5f4294d2000231000000000e,0.199,9.882
5f4294d2000231000000000e,0.208,10.88
5f4294d2000231000000000e,0.216,11.367
5f4294d2000231000000000e,0.238,11.245
5f4294d2000231000000000e,0.245,10.832
5f4294d2000231000000000e,0.262,8.982
5f4294d2000231000000000e,0.293,6.134
5f4294d2000231000000000e,0.322,5.306
5f4294d2000231000000000e,0.357,4.917
5f4294d2000231000000000e,0.388,4.795
5f4294d2000231000000000e,0.416,4.746
5f4294d2000231000000000e,0.46,4.625
5f4294d2000231000000000e,0.502,4.576
5f4294d2000231000000000e,0.544,4.357
5f4294d2000231000000000e,0.575,4.503
5f4294d2000231000000000e,0.605,4.527
5f4294d2000231000000000e,0.674,4.552
5f4294d2000231000000000e,0.731,4.454
5f4294d2000231000000000e,0.88,4.454
5f4294d2000231000000000e,0.915,4.503
5f4294d2000231000000000e,0.96,4.406
5f4294d2000231000000000e,1.0,4.065
5f4294d2000231000000000e,1.047,2.556
5f4294d2000231000000000e,1.049,0.0
5f4294d20002310000000015,0.014,0.633
5f4294d20002310000000015,0.026,1.533
5f4294d20002310000000015,0.067,2.726
5f4294d20002310000000015,0.099,5.136
5f4294d20002310000000015,0.15,9.103
5f4294d20002310000000015,0.183,11.465
5f4294d20002310000000015,0.207,11.635
5f4294d20002310000000015,0.219,11.391
5f4294d20002310000000015,0.262,6.377
5f4294d20002310000000015,0.333,5.014
5f4294d20002310000000015,0.349,5.209
5f4294d20002310000000015,0.392,4.722
5f4294d20002310000000015,0.475,4.771
5f4294d20002310000000015,0.653,4.746
5f4294d20002310000000015,0.913,4.673
5f4294d20002310000000015,1.366,4.625
5f4294d20002310000000015,1.607,4.625
5f4294d20002310000000015,1.745,4.868
5f4294d20002310000000015,1.978,4.795
5f4294d20002310000000015,2.023,0.828
5f4294d20002310000000015,2.024,0.0
5f4294d2000231000000038a,0.0925926,0.494186
5f4294d2000231000000038a,0.123457,0.988372
5f4294d2000231000000038a,0.192901,2.73256
5f4294d2000231000000038a,0.243056,1.51163
5f4294d2000231000000038a,0.25463,1.2936
5f4294d2000231000000038a,0.281636,1.13372
5f4294d2000231000000038a,0.320216,1.03198
5f4294d2000231000000038a,0.37037,0.901163
5f4294d2000231000000038a,0.401235,0.799419
5f4294d2000231000000038a,0.455247,0.843023
5f4294d2000231000000038a,0.505401,0.799419
5f4294d2000231000000038a,0.748457,0.784884
5f4294d2000231000000038a,0.841049,0.799419
5f4294d2000231000000038a,0.914352,0.65407
5f4294d2000231000000038a,1.00309,0.712209
5f4294d2000231000000038a,1.25386,0.625
5f4294d2000231000000038a,1.50077,0.697674
5f4294d2000231000000038a,1.7554,0.741279
5f4294d2000231000000038a,2.00231,0.770349
5f4294d2000231000000038a,2.05633,0.741279
5f4294d2000231000000038a,2.07562,0.56686
5f4294d2000231000000038a,2.1,0.0
5f4294d200023100000003ff,0.02,2.676
5f4294d200023100000003ff,0.026,6.02
5f4294d200023100000003ff,0.034,11.204
5f4294d200023100000003ff,0.063,24.917
5f4294d200023100000003ff,0.135,59.031
5f4294d200023100000003ff,0.15,61.372
5f4294d200023100000003ff,0.2,63.212
5f4294d200023100000003ff,0.299,65.218
5f4294d200023100000003ff,0.4,65.051
5f4294d200023100000003ff,0.5,63.379
5f4294d200023100000003ff,0.6,58.529
5f4294d200023100000003ff,0.668,55.017
5f4294d200023100000003ff,0.686,53.68
5f4294d200023100000003ff,0.687,54.014
5f4294d200023100000003ff,0.7,49.165
5f4294d200023100000003ff,0.719,43.813
5f4294d200023100000003ff,0.774,22.074
5f4294d200023100000003ff,0.795,13.211
5f4294d200023100000003ff,0.812,7.86
5f4294d200023100000003ff,0.825,4.515
5f4294d200023100000003ff,0.854,2.007
5f4294d200023100000003ff,0.899,0.167
5f4294d200023100000003ff,0.998,0.0
5f4294d200023100000003f8,0.15,1.371
5f4294d200023100000003f8,0.186,1.92
5f4294d200023100000003f8,0.206,3.387
5f4294d200023100000003f8,0.242,5.587
5f4294d200023100000003f8,0.252,7.422
5f4294d200023100000003f8,0.277,8.705
5f4294d200023100000003f8,0.333,13.474
5f4294d200023100000003f8,0.359,15.858
5f4294d200023100000003f8,0.374,16.592
5f4294d200023100000003f8,0.394,18.609
5f4294d200023100000003f8,0.435,21.544
5f4294d200023100000003f8,0.476,24.661
5f4294d200023100000003f8,0.521,26.44
5f4294d200023100000003f8,0.643,21.72
5f4294d200023100000003f8,0.725,20.432
5f4294d200023100000003f8,0.821,19.511
5f4294d200023100000003f8,0.898,18.958
5f4294d200023100000003f8,1.025,18.219
5f4294d200023100000003f8,1.142,18.032
5f4294d200023100000003f8,1.259,17.844
5f4294d200023100000003f8,1.396,17.472
5f4294d200023100000003f8,1.569,17.282
5f4294d200023100000003f8,1.757,17.275
5f4294d200023100000003f8,1.895,17.086
5f4294d200023100000003f8,2.027,17.816
5f4294d200023100000003f8,2.042,12.494
5f4294d200023100000003f8,2.052,8.457
5f4294d200023100000003f8,2.063,4.97
5f4294d200023100000003f8,2.09,0.0
5f4294d200023100000003f2,0.148,7.638
5f4294d200023100000003f2,0.228,12.253
5f4294d200023100000003f2,0.294,16.391
5f4294d200023100000003f2,0.353,20.21
5f4294d200023100000003f2,0.382,22.756
5f4294d200023100000003f2,0.419,25.26
5f4294d200023100000003f2,0.477,23.074
5f4294d200023100000003f2,0.52,20.845
5f4294d200023100000003f2,0.593,19.093
5f4294d200023100000003f2,0.688,17.5
5f4294d200023100000003f2,0.855,16.225
5f4294d200023100000003f2,1.037,15.427
5f4294d200023100000003f2,1.205,14.948
5f4294d200023100000003f2,1.423,14.627
5f4294d200023100000003f2,1.452,15.741
5f4294d200023100000003f2,1.503,14.785
5f4294d200023100000003f2,1.736,14.623
5f4294d200023100000003f2,1.955,14.303
5f4294d200023100000003f2,2.21,14.141
5f4294d200023100000003f2,2.494,13.819
5f4294d200023100000003f2,2.763,13.338
5f4294d200023100000003f2,3.12,13.334
5f4294d200023100000003f2,3.382,13.013
5f4294d200023100000003f2,3.404,9.352
5f4294d200023100000003f2,3.418,4.895
5f4294d200023100000003f2,3.45,0.0
5f4294d200023100000003f2,0.063,2.127
5f4294d200023100000003f2,0.118,4.407
5f4294d200023100000003f2,0.158,8.359
5f4294d200023100000003f2,0.228,13.68
5f4294d200023100000003f2,0.34,20.82
5f4294d200023100000003f2,0.386,26.75
5f4294d200023100000003f2,0.425,25.38
5f4294d200023100000003f2,0.481,22.19
5f4294d200023100000003f2,0.583,17.93
5f4294d200023100000003f2,0.883,16.11
5f4294d200023100000003f2,1.191,14.59
5f4294d200023100000003f2,1.364,15.35
5f4294d200023100000003f2,1.569,15.65
5f4294d200023100000003f2,1.727,14.74
5f4294d200023100000003f2,2.0,14.28
5f4294d200023100000003f2,2.39,13.68
5f4294d200023100000003f2,2.68,13.08
5f4294d200023100000003f2,2.96,13.07
5f4294d200023100000003f2,3.25,13.05
5f4294d200023100000003f2,3.35,13.0
5f4294d200023100000003f2,3.39,7.3
5f4294d200023100000003f2,3.4,0.0
5f4294d2000231000000000b,0.041,0.512
5f4294d2000231000000000b,0.084,2.115
5f4294d2000231000000000b,0.127,4.358
5f4294d2000231000000000b,0.166,6.794
5f4294d2000231000000000b,0.192,8.588
5f4294d2000231000000000b,0.206,9.294
5f4294d2000231000000000b,0.226,9.73
5f4294d2000231000000000b,0.236,8.845
5f4294d2000231000000000b,0.247,7.179
5f4294d2000231000000000b,0.261,5.063
5f4294d2000231000000000b,0.277,3.717
5f4294d2000231000000000b,0.306,3.205
5f4294d2000231000000000b,0.351,2.884
5f4294d2000231000000000b,0.405,2.499
5f4294d2000231000000000b,0.467,2.371
5f4294d2000231000000000b,0.532,2.307
5f4294d2000231000000000b,0.589,2.371
5f4294d2000231000000000b,0.632,2.371
5f4294d2000231000000000b,0.652,2.243
5f4294d2000231000000000b,0.668,1.794
5f4294d2000231000000000b,0.684,1.153
5f4294d2000231000000000b,0.703,0.448
5f4294d2000231000000000b,0.73,0.0
5f4294d200023100000003cf,0.02,43.824
5f4294d200023100000003cf,0.027,39.964
5f4294d200023100000003cf,0.049,26.781
5f4294d200023100000003cf,0.113,32.601
5f4294d200023100000003cf,0.193,34.739
5f4294d200023100000003cf,0.282,35.808
5f4294d200023100000003cf,0.5,34.442
5f4294d200023100000003cf,0.727,29.276
5f4294d200023100000003cf,0.771,22.743
5f4294d200023100000003cf,0.807,9.561
5f4294d200023100000003cf,0.84,3.563
5f4294d200023100000003cf,0.87,0.0
5f4294d200023100000003d0,0.008,18.292
5f4294d200023100000003d0,0.026,30.0
5f4294d200023100000003d0,0.038,30.792
5f4294d200023100000003d0,0.067,18.708
5f4294d200023100000003d0,0.101,21.875
5f4294d200023100000003d0,0.33,26.083
5f4294d200023100000003d0,0.528,28.042
5f4294d200023100000003d0,0.716,27.875
5f4294d200023100000003d0,0.841,23.542
5f4294d200023100000003d0,0.912,17.833
5f4294d200023100000003d0,0.987,7.0
5f4294d200023100000003d0,1.016,3.333
5f4294d200023100000003d0,1.065,1.083
5f4294d200023100000003d0,1.087,0.0
5f4294d20002310000000376,0.01,1.014
5f4294d20002310000000376,0.122,2.652
5f4294d20002310000000376,0.172,4.836
5f4294d20002310000000376,0.273,7.723
5f4294d20002310000000376,0.331,10.61
5f4294d20002310000000376,0.39,13.809
5f4294d20002310000000376,0.448,16.8
5f4294d20002310000000376,0.48,12.403
5f4294d20002310000000376,0.484,8.266
5f4294d20002310000000376,0.517,5.221
5f4294d20002310000000376,0.713,4.125
5f4294d20002310000000376,0.974,4.121
5f4294d20002310000000376,1.135,3.338
5f4294d20002310000000376,1.324,3.101
5f4294d20002310000000376,1.55,3.254
5f4294d20002310000000376,1.971,3.169
5f4294d20002310000000376,2.393,3.162
5f4294d20002310000000376,2.752,3.391
5f4294d20002310000000376,3.069,3.386
5f4294d20002310000000376,3.547,3.301
5f4294d20002310000000376,3.694,3.064
5f4294d20002310000000376,3.948,3.294
5f4294d20002310000000376,4.215,3.29
5f4294d20002310000000376,4.412,3.287
5f4294d20002310000000376,4.496,2.505
5f4294d20002310000000376,4.586,1.801
5f4294d20002310000000376,4.61,0.0
5f4294d200023100000003e4,0.01,49.0
5f4294d200023100000003e4,0.02,49.0
5f4294d200023100000003e4,0.05,46.0
